Time,MF2_ANEMOMETER_RELATIVE_WIND_DIRECTION,MF2_ANEMOMETER_WIND_SPEED_KNOTS,SHIP_ANEMOMETER_1_RELATIVE,SHIP_ANEMOMETER_1_WINDSPEED,SHIP_ANEMOMETER_2_RELATIVE,SHIP_ANEMOMETER_2_WINDSPEED,SHIP_ANEMOMETER_3_RELATIVE,SHIP_ANEMOMETER_3_WINDSPEED
239:09:20:29.425,112,9.1,137,2,-128,1,99,7
239:09:20:29.450,112,9.1,137,2,-128,1,99,7
239:09:20:29.475,112,9.1,137,2,-128,1,99,7
239:09:20:29.500,111,9.8,137,2,-128,1,99,7
239:09:20:29.525,111,9.8,137,2,-128,1,99,7
239:09:20:29.550,111,9.8,137,2,-128,1,99,7
239:09:20:29.575,111,9.8,137,2,-128,1,99,7
239:09:20:29.600,111,9.8,132,2,-128,1,99,7
239:09:20:29.625,111,9.8,132,2,-128,1,99,7
239:09:20:29.650,111,9.8,132,2,-128,1,99,7
239:09:20:29.675,111,9.8,132,2,-124,0,99,7
239:09:20:29.700,111,9.8,132,2,-124,0,99,7
239:09:20:29.725,111,9.8,132,2,-124,0,98,6
239:09:20:29.750,111,9.8,132,2,-124,0,98,6
239:09:20:29.775,111,9.8,132,2,-124,0,98,6
239:09:20:29.800,111,9.8,132,2,-124,0,98,6
239:09:20:29.825,111,9.8,132,2,-124,0,98,6
239:09:20:29.850,111,9.8,129,2,-124,0,98,6
239:09:20:29.875,111,9.8,129,2,-124,0,98,6
239:09:20:29.900,111,9.8,129,2,-120,0,98,6
239:09:20:29.925,111,9.8,129,2,-120,0,98,6
239:09:20:29.950,111,9.8,129,2,-120,0,98,6
239:09:20:29.975,111,9.8,129,2,-120,0,98,6
239:09:20:30.000,111,8.9,129,2,-120,0,98,6
239:09:20:30.025,111,8.9,129,2,-120,0,98,6
239:09:20:30.050,111,8.9,129,2,-120,0,98,6
239:09:20:30.075,111,8.9,129,2,-120,0,98,6
239:09:20:30.100,111,8.9,126,2,-120,0,98,6
239:09:20:30.125,111,8.9,126,2,-120,0,98,6
239:09:20:30.150,111,8.9,126,2,-117,0,98,6
239:09:20:30.175,111,8.9,126,2,-117,0,98,6
239:09:20:30.200,111,8.9,126,2,-117,0,97,6
239:09:20:30.225,111,8.9,126,2,-117,0,97,6
239:09:20:30.250,111,8.9,126,2,-117,0,97,6
239:09:20:30.275,111,8.9,126,2,-117,0,97,6
239:09:20:30.300,111,8.9,126,2,-117,0,97,6
239:09:20:30.325,111,8.9,126,2,-117,0,97,6
239:09:20:30.350,111,8.9,126,2,-117,0,97,6
239:09:20:30.375,111,8.9,126,2,-117,0,97,6
239:09:20:30.400,111,8.9,126,2,-117,0,97,6
239:09:20:30.425,111,8.9,126,2,-116,0,97,6
239:09:20:30.450,111,8.9,126,2,-116,0,97,6
239:09:20:30.475,111,8.9,126,2,-116,0,97,6
239:09:20:30.500,113,9.4,126,2,-116,0,97,6
239:09:20:30.525,113,9.4,126,2,-116,0,97,6
239:09:20:30.550,113,9.4,126,2,-116,0,97,6
239:09:20:30.575,113,9.4,126,2,-116,0,97,6
239:09:20:30.600,113,9.4,124,2,-116,0,97,6
239:09:20:30.625,113,9.4,124,2,-116,0,97,6
239:09:20:30.650,113,9.4,124,2,-116,0,97,6
239:09:20:30.675,113,9.4,124,2,-117,0,97,6
239:09:20:30.700,113,9.4,124,2,-117,0,97,6
239:09:20:30.725,113,9.4,124,2,-117,0,97,6
239:09:20:30.750,113,9.4,124,2,-117,0,97,6
239:09:20:30.775,113,9.4,124,2,-117,0,97,6
239:09:20:30.800,113,9.4,124,2,-117,0,97,6
239:09:20:30.825,113,9.4,124,2,-117,0,97,6
239:09:20:30.850,113,9.4,121,2,-117,0,97,6
239:09:20:30.875,113,9.4,121,2,-117,0,97,6
239:09:20:30.900,113,9.4,121,2,-119,0,97,6
239:09:20:30.925,113,9.4,121,2,-119,0,97,6
239:09:20:30.950,113,9.4,121,2,-119,0,97,6
239:09:20:30.975,113,9.4,121,2,-119,0,97,6
239:09:20:31.000,114,9.8,121,2,-119,0,97,6
239:09:20:31.025,114,9.8,121,2,-119,0,97,6
239:09:20:31.050,114,9.8,121,2,-119,0,97,6
239:09:20:31.075,114,9.8,121,2,-119,0,97,6
239:09:20:31.100,114,9.8,121,2,-119,0,97,6
239:09:20:31.125,114,9.8,117,2,-119,0,97,6
239:09:20:31.150,114,9.8,117,2,-119,0,97,6
239:09:20:31.175,114,9.8,117,2,-119,0,97,6
239:09:20:31.200,114,9.8,117,2,-119,0,96,6
239:09:20:31.225,114,9.8,117,2,-119,0,96,6
239:09:20:31.250,114,9.8,117,2,-119,0,96,6
239:09:20:31.275,114,9.8,117,2,-119,0,96,6
239:09:20:31.300,114,9.8,117,2,-119,0,96,6
239:09:20:31.325,114,9.8,117,2,-119,0,96,6
239:09:20:31.350,114,9.8,114,2,-119,0,96,6
239:09:20:31.375,114,9.8,114,2,-119,0,96,6
239:09:20:31.400,114,9.8,114,2,-119,0,96,6
239:09:20:31.425,114,9.8,114,2,-118,0,96,6
239:09:20:31.450,114,9.8,114,2,-118,0,96,6
239:09:20:31.475,114,9.8,114,2,-118,0,96,6
239:09:20:31.500,119,9.6,114,2,-118,0,96,6
239:09:20:31.525,119,9.6,114,2,-118,0,96,6
239:09:20:31.550,119,9.6,114,2,-118,0,96,6
239:09:20:31.575,119,9.6,114,2,-118,0,96,6
239:09:20:31.600,119,9.6,112,2,-118,0,96,6
239:09:20:31.625,119,9.6,112,2,-118,0,96,6
239:09:20:31.650,119,9.6,112,2,-118,0,96,6
239:09:20:31.675,119,9.6,112,2,-118,0,96,6
239:09:20:31.700,119,9.6,112,2,-118,0,96,6
239:09:20:31.725,119,9.6,112,2,-118,0,96,6
239:09:20:31.750,119,9.6,112,2,-118,0,96,6
239:09:20:31.775,119,9.6,112,2,-118,0,96,6
239:09:20:31.800,119,9.6,112,2,-118,0,96,6
239:09:20:31.825,119,9.6,112,2,-118,0,96,6
239:09:20:31.850,119,9.6,110,3,-118,0,96,6
239:09:20:31.875,119,9.6,110,3,-118,0,96,6
239:09:20:31.900,119,9.6,110,3,-118,0,96,6
239:09:20:31.925,119,9.6,110,3,-117,0,96,6
239:09:20:31.950,119,9.6,110,3,-117,0,96,6
239:09:20:31.975,119,9.6,110,3,-117,0,96,6
239:09:20:32.000,115,9.9,110,3,-117,0,96,6
239:09:20:32.025,115,9.9,110,3,-117,0,96,6
239:09:20:32.050,115,9.9,110,3,-117,0,96,6
239:09:20:32.075,115,9.9,110,3,-117,0,96,6
239:09:20:32.100,115,9.9,110,3,-117,0,96,6
239:09:20:32.125,115,9.9,109,3,-117,0,96,6
239:09:20:32.150,115,9.9,109,3,-117,0,96,6
239:09:20:32.175,115,9.9,109,3,-116,1,96,6
239:09:20:32.200,115,9.9,109,3,-116,1,96,6
239:09:20:32.225,115,9.9,109,3,-116,1,96,6
239:09:20:32.250,115,9.9,109,3,-116,1,96,6
239:09:20:32.275,115,9.9,109,3,-116,1,96,6
239:09:20:32.300,115,9.9,109,3,-116,1,96,6
239:09:20:32.325,115,9.9,109,3,-116,1,96,6
239:09:20:32.350,115,9.9,108,3,-116,1,96,6
239:09:20:32.375,115,9.9,108,3,-116,1,96,6
239:09:20:32.400,115,9.9,108,3,-116,1,96,6
239:09:20:32.425,115,9.9,108,3,-114,1,96,6
239:09:20:32.450,115,9.9,108,3,-114,1,96,6
239:09:20:32.475,115,9.9,108,3,-114,1,96,6
239:09:20:32.500,118,9.7,108,3,-114,1,96,6
239:09:20:32.525,118,9.7,108,3,-114,1,96,6
239:09:20:32.550,118,9.7,108,3,-114,1,96,6
239:09:20:32.575,118,9.7,108,3,-114,1,96,6
239:09:20:32.600,118,9.7,108,3,-114,1,96,6
239:09:20:32.625,118,9.7,108,3,-114,1,96,6
239:09:20:32.650,118,9.7,108,3,-114,1,96,6
239:09:20:32.675,118,9.7,108,3,-114,1,96,6
239:09:20:32.700,118,9.7,108,3,-114,1,96,6
239:09:20:32.725,118,9.7,108,3,-114,1,96,6
239:09:20:32.750,118,9.7,108,3,-114,1,96,6
239:09:20:32.775,118,9.7,108,3,-114,1,96,6
239:09:20:32.800,118,9.7,108,3,-114,1,96,6
239:09:20:32.825,118,9.7,108,3,-114,1,96,6
239:09:20:32.850,118,9.7,107,3,-114,1,96,6
239:09:20:32.875,118,9.7,107,3,-114,1,96,6
239:09:20:32.900,118,9.7,107,3,-114,1,96,6
239:09:20:32.925,118,9.7,107,3,-113,1,96,6
239:09:20:32.950,118,9.7,107,3,-113,1,97,5
239:09:20:32.975,118,9.7,107,3,-113,1,97,5
239:09:20:33.000,121,8,107,3,-113,1,97,5
239:09:20:33.025,121,8,107,3,-113,1,97,5
239:09:20:33.050,121,8,107,3,-113,1,97,5
239:09:20:33.075,121,8,107,3,-113,1,97,5
239:09:20:33.100,121,8,107,3,-113,1,97,5
239:09:20:33.125,121,8,106,3,-113,1,97,5
239:09:20:33.150,121,8,106,3,-112,1,97,5
239:09:20:33.175,121,8,106,3,-112,1,97,5
239:09:20:33.200,121,8,106,3,-112,1,97,5
239:09:20:33.225,121,8,106,3,-112,1,97,5
239:09:20:33.250,121,8,106,3,-112,1,97,5
239:09:20:33.275,121,8,106,3,-112,1,97,5
239:09:20:33.300,121,8,106,3,-112,1,97,5
239:09:20:33.325,121,8,106,3,-112,1,97,5
239:09:20:33.350,121,8,105,3,-112,1,97,5
239:09:20:33.375,121,8,105,3,-112,1,97,5
239:09:20:33.400,121,8,105,3,-112,1,97,5
239:09:20:33.425,121,8,105,3,-108,2,97,5
239:09:20:33.450,121,8,105,3,-108,2,97,5
239:09:20:33.475,121,8,105,3,-108,2,97,5
239:09:20:33.500,122,8.2,105,3,-108,2,97,5
239:09:20:33.525,122,8.2,105,3,-108,2,97,5
