Time,MF2_ANEMOMETER_RELATIVE_WIND_DIRECTION,MF2_ANEMOMETER_WIND_SPEED_KNOTS,SHIP_ANEMOMETER_1_RELATIVE,SHIP_ANEMOMETER_1_WINDSPEED,SHIP_ANEMOMETER_2_RELATIVE,SHIP_ANEMOMETER_2_WINDSPEED,SHIP_ANEMOMETER_3_RELATIVE,SHIP_ANEMOMETER_3_WINDSPEED
238:01:22:18.000,-28,38.1,-29,46,-14,41,-24,44
238:01:22:18.500,-28,39.5,-29,47,-14,42,-24,44
238:01:22:19.000,-27,37.7,-29,47,-15,42,-24,44
238:01:22:19.500,-30,36.3,-30,47,-15,42,-25,45
238:01:22:20.000,-30,36.7,-30,47,-15,42,-25,46
238:01:22:20.500,-30,37.1,-31,48,-16,42,-25,47
238:01:22:21.000,-30,38.1,-30,48,-15,42,-25,47
238:01:22:21.500,-32,37.9,-31,48,-15,42,-27,48
238:01:22:22.000,-34,36.5,-31,48,-15,43,-26,48
238:01:22:22.500,-31,37.3,-31,48,-17,43,-27,48
238:01:22:23.000,-32,38.3,-31,48,-17,43,-26,48
238:01:22:23.500,-31,37.9,-32,48,-17,43,-27,48
238:01:22:24.000,-32,36.5,-32,48,-17,43,-27,48
238:01:22:24.500,-32,37.6,-32,49,-18,43,-27,48
238:01:22:25.000,-33,37.5,-32,49,-19,42,-27,48
238:01:22:25.500,-34,40.3,-32,49,-19,42,-27,48
238:01:22:26.000,-34,40.5,-32,49,-19,42,-27,48
238:01:22:26.500,-34,40.1,-33,49,-20,42,-27,48
238:01:22:27.000,-35,40.7,-33,50,-20,42,-27,48
238:01:22:27.500,-35,42.8,-34,50,-21,43,-28,48
238:01:22:28.000,-33,43.8,-34,51,-21,43,-28,48
238:01:22:28.500,-29,39.5,-34,52,-21,44,-29,47
238:01:22:29.000,-29,39.6,-34,52,-20,45,-29,48
238:01:22:29.500,-30,38.5,-33,52,-19,45,-29,49
238:01:22:30.000,-29,38.3,-32,52,-18,45,-29,49
238:01:22:30.500,-29,38.2,-32,52,-18,45,-29,50
238:01:22:31.000,-27,38,-32,51,-17,45,-29,50
238:01:22:31.500,-26,37.8,-31,51,-16,44,-28,51
238:01:22:32.000,-25,37,-31,51,-15,44,-27,51
238:01:22:32.500,-27,37.7,-30,50,-15,44,-27,50
238:01:22:33.000,-25,37.3,-30,50,-14,44,-26,50
238:01:22:33.500,-24,36.5,-29,49,-14,44,-26,50
238:01:22:34.000,-26,36.1,-29,49,-13,44,-25,49
238:01:22:34.500,-28,35.1,-29,49,-13,44,-25,49
238:01:22:35.000,-28,35.9,-28,48,-12,43,-25,49
238:01:22:35.500,-29,35.6,-29,48,-13,42,-24,49
238:01:22:36.000,-27,33.2,-29,47,-12,42,-24,48
238:01:22:36.500,-25,33.7,-29,47,-12,42,-24,48
238:01:22:37.000,-27,31.8,-28,46,-12,41,-24,48
238:01:22:37.500,-27,34.8,-28,46,-13,41,-23,48
238:01:22:38.000,-24,35.8,-27,46,-13,40,-23,47
238:01:22:38.500,-17,37.8,-27,46,-13,40,-23,47
238:01:22:39.000,-15,38,-27,47,-13,40,-22,47
238:01:22:39.500,-15,38.3,-25,46,-11,41,-21,46
238:01:22:40.000,-14,38.8,-24,46,-50,42,-20,45
238:01:22:40.500,-15,37.4,-23,46,-40,42,-19,44
238:01:22:41.000,-14,37.8,-22,46,-36,42,-19,43
238:01:22:41.500,-15,38.3,-22,46,-29,43,-19,42
238:01:22:42.000,-15,38.1,-21,46,-64,43,-19,42
238:01:22:42.500,-17,38.3,-21,46,-51,43,-19,41
238:01:22:43.000,-16,38.2,-21,46,-41,43,-19,41
238:01:22:43.500,-18,37.4,-21,46,-37,44,-19,42
238:01:22:44.000,-19,37.4,-21,46,-30,44,-19,42
238:01:22:44.500,-21,36.8,-22,46,-25,44,-20,43
238:01:22:45.000,-20,37.2,-23,46,-21,44,-20,43
238:01:22:45.500,-22,36.5,-23,46,-20,44,-20,44
238:01:22:46.000,-23,35.8,-23,46,-18,44,-19,45
238:01:22:46.500,-22,34.8,-24,46,-17,44,-19,45
238:01:22:47.000,-23,34.4,-24,47,-15,43,-19,46
238:01:22:47.500,-23,33.7,-25,46,-14,43,-20,46
238:01:22:48.000,-22,33.7,-25,46,-13,42,-20,46
238:01:22:48.500,-22,33.7,-25,45,-13,42,-20,47
238:01:22:49.000,-21,33.4,-25,45,-12,41,-20,47
238:01:22:49.500,-21,33.1,-25,44,-12,41,-20,47
238:01:22:50.000,-20,33.7,-25,43,-11,41,-20,46
238:01:22:50.500,-19,34.2,-25,43,-11,40,-20,46
238:01:22:51.000,-20,34.7,-24,43,-10,40,-20,46
238:01:22:51.500,-21,34.4,-24,42,-10,40,-20,46
238:01:22:52.000,-22,35.2,-24,42,-10,41,-20,45
238:01:22:52.500,-23,35.5,-24,42,-10,41,-20,45
238:01:22:53.000,-23,35,-25,42,-10,41,-20,44
238:01:22:53.500,-23,35,-25,43,-11,41,-21,44
238:01:22:54.000,-24,35,-26,43,-11,41,-21,44
238:01:22:54.500,-25,37.2,-25,43,-12,41,-21,45
238:01:22:55.000,-20,38.6,-25,44,-11,41,-21,45
238:01:22:55.500,-17,37.1,-25,45,-11,42,-22,45
238:01:22:56.000,-18,35.6,-25,45,-10,42,-22,45
238:01:22:56.500,-17,35.1,-24,45,-9,42,-23,45
238:01:22:57.000,-15,35,-24,45,-8,42,-23,45
238:01:22:57.500,-17,34.3,-23,44,-8,42,-24,45
238:01:22:58.000,-18,32.6,-22,44,-26,42,-23,45
238:01:22:58.500,-18,33.1,-23,44,-43,42,-23,46
238:01:22:59.000,-17,32.8,-22,43,-39,42,-22,46
238:01:22:59.500,-15,33.1,-22,42,-32,41,-21,46
238:01:23:00.000,-13,34.7,-22,42,-44,40,-20,46
238:01:23:00.500,-13,32.3,-21,41,-58,40,-20,45
238:01:23:01.000,-13,32.7,-20,41,-46,40,-19,45
238:01:23:01.500,-15,32.5,-20,40,-41,40,-19,44
238:01:23:02.000,-13,32.5,-19,40,-76,39,-19,44
238:01:23:02.500,-14,33.4,-19,40,-140,39,-19,43
238:01:23:03.000,-14,34.8,-19,40,171,39,-18,43
238:01:23:03.500,-13,35.1,-20,40,151,39,-18,42
238:01:23:04.000,-15,34.3,-19,41,139,39,-18,42
238:01:23:04.500,-17,36.1,-20,41,-173,39,-18,41
238:01:23:05.000,-15,38,-19,41,-135,39,-18,40
238:01:23:05.500,-16,36,-20,41,-107,40,-19,40
238:01:23:06.000,-15,37.6,-20,41,-94,40,-18,40
238:01:23:06.500,-16,38.8,-20,42,-74,41,-17,39
238:01:23:07.000,-16,39,-20,42,-58,42,-18,40
238:01:23:07.500,-16,38.3,-20,43,-46,42,-18,40
238:01:23:08.000,-15,38.6,-20,44,-41,43,-19,41
238:01:23:08.500,-12,39.6,-20,44,-33,44,-19,42
238:01:23:09.000,-13,40,-19,45,-27,45,-19,43
238:01:23:09.500,-14,39.8,-19,46,-22,45,-18,44
238:01:23:10.000,-15,39.5,-19,46,-18,45,-18,45
238:01:23:10.500,-14,38.9,-19,46,-16,45,-18,46
238:01:23:11.000,-14,40.2,-19,47,-14,46,-18,46
238:01:23:11.500,-15,42.1,-19,47,-12,46,-18,47
238:01:23:12.000,-15,43,-19,47,-11,47,-18,47
238:01:23:12.500,-13,43,-19,48,-10,47,-18,48
238:01:23:13.000,-12,42,-19,48,-9,47,-17,47
238:01:23:13.500,-11,41.5,-19,49,-8,48,-16,47
238:01:23:14.000,-12,41.9,-18,49,-49,48,-15,47
238:01:23:14.500,-13,42.1,-18,49,-120,48,-14,46
238:01:23:15.000,-14,42.1,-17,49,-126,48,-15,47
238:01:23:15.500,-14,40.5,-18,49,-99,48,-15,48
238:01:23:16.000,-14,40.3,-18,49,-77,48,-15,48
238:01:23:16.500,-15,39.4,-19,49,-83,48,-14,47
238:01:23:17.000,-16,39.1,-19,49,-94,48,-14,47
238:01:23:17.500,-16,38.7,-19,49,-74,48,-14,47
238:01:23:18.000,-15,40.1,-19,49,-58,48,-15,47
238:01:23:18.500,-17,38.4,-19,48,-46,47,-15,47
238:01:23:19.000,-16,38.6,-19,48,-37,47,-15,47
238:01:23:19.500,-15,38.6,-19,48,-33,47,-16,48
238:01:23:20.000,-15,38.7,-19,48,-27,47,-16,48
238:01:23:20.500,-16,38.6,-20,47,-22,46,-16,48
238:01:23:21.000,-15,38.9,-20,47,-18,46,-16,48
238:01:23:21.500,-15,38.4,-20,47,-17,46,-15,48
238:01:23:22.000,-15,39.5,-20,47,-14,46,-15,47
238:01:23:22.500,-15,39.5,-20,47,-12,47,-15,47
238:01:23:23.000,-16,38.8,-20,47,-11,47,-15,47
238:01:23:23.500,-17,38.7,-20,48,-10,46,-16,47
238:01:23:24.000,-16,39.5,-20,48,-9,46,-16,47
238:01:23:24.500,-15,39.1,-20,47,-8,46,-16,47
238:01:23:25.000,-15,39.3,-20,47,-7,46,-17,47
238:01:23:25.500,-16,38.7,-20,48,-7,45,-17,48
238:01:23:26.000,-15,38.6,-20,48,-6,45,-17,48
238:01:23:26.500,-14,38.6,-20,47,-6,46,-17,48
238:01:23:27.000,-14,39.4,-20,47,-6,46,-17,48
238:01:23:27.500,-14,41.7,-20,47,-5,46,-17,47
238:01:23:28.000,-15,40.6,-20,48,-5,47,-17,47
238:01:23:28.500,-14,40.9,-20,48,-5,47,-17,47
238:01:23:29.000,-16,40.9,-20,48,-5,47,-17,46
238:01:23:29.500,-16,40.4,-20,48,-6,47,-16,46
238:01:23:30.000,-15,40.6,-20,48,-6,47,-16,46
238:01:23:30.500,-17,41.5,-20,49,-6,47,-17,46
238:01:23:31.000,-18,40.3,-20,49,-5,48,-17,46
238:01:23:31.500,-18,40.5,-21,49,-6,48,-17,47
238:01:23:32.000,-19,40.5,-21,49,-6,48,-18,48
238:01:23:32.500,-20,40.7,-21,50,-6,49,-19,49
238:01:23:33.000,-21,40.2,-21,50,-6,49,-19,50
238:01:23:33.500,-21,39.6,-22,50,-7,48,-19,50
238:01:23:34.000,-22,39.3,-22,50,-8,48,-19,51
238:01:23:34.500,-22,38.8,-23,50,-8,48,-19,52
238:01:23:35.000,-22,38.8,-23,50,-8,48,-19,52
238:01:23:35.500,-22,38.8,-24,50,-9,47,-20,52
238:01:23:36.000,-21,37.7,-24,50,-9,47,-20,52
238:01:23:36.500,-22,37.8,-24,49,-9,47,-20,52
238:01:23:37.000,-23,38.4,-24,49,-9,46,-20,52
238:01:23:37.500,-21,38.7,-25,49,-9,46,-21,52
238:01:23:38.000,-22,38.2,-25,48,-10,46,-21,51
238:01:23:38.500,-21,37.9,-25,48,-10,45,-21,50
238:01:23:39.000,-22,37.9,-25,48,-10,45,-20,50
238:01:23:39.500,-22,38.8,-25,48,-10,45,-20,49
238:01:23:40.000,-22,38.9,-25,48,-10,45,-20,49
238:01:23:40.500,-22,38.6,-25,48,-10,45,-21,48
238:01:23:41.000,-22,38,-25,48,-10,44,-21,48
238:01:23:41.500,-23,38.7,-25,48,-10,44,-21,49
238:01:23:42.000,-22,38.9,-25,48,-10,44,-21,49
238:01:23:42.500,-22,39.5,-25,48,-11,44,-21,49
238:01:23:43.000,-20,40.1,-25,48,-10,44,-21,49
238:01:23:43.500,-21,39.3,-25,49,-10,45,-21,49
238:01:23:44.000,-20,38.3,-25,49,-10,45,-22,48
238:01:23:44.500,-19,38.1,-25,49,-10,45,-22,48
238:01:23:45.000,-20,37.8,-24,49,-9,46,-22,48
238:01:23:45.500,-20,38.6,-24,49,-9,45,-22,49
238:01:23:46.000,-20,38.5,-24,49,-9,45,-21,48
238:01:23:46.500,-22,38,-24,49,-9,46,-21,48
238:01:23:47.000,-22,38.2,-24,49,-9,46,-21,49
238:01:23:47.500,-20,36.9,-25,48,-10,46,-21,49
238:01:23:48.000,-20,36.3,-25,48,-9,45,-21,49
238:01:23:48.500,-19,36.8,-25,47,-9,45,-21,49
238:01:23:49.000,-19,37,-24,47,-9,44,-21,49
238:01:23:49.500,-17,37.8,-24,46,-9,44,-21,49
238:01:23:50.000,-20,36.1,-24,46,-8,44,-21,49
238:01:23:50.500,-17,36.4,-24,46,-8,44,-21,49
238:01:23:51.000,-18,36.1,-23,46,-8,44,-20,48
238:01:23:51.500,-17,37.8,-23,45,-8,44,-19,48
238:01:23:52.000,-16,37.8,-23,45,-8,44,-19,47
238:01:23:52.500,-16,37.3,-22,45,-7,44,-19,47
238:01:23:53.000,-18,36.2,-22,46,-7,44,-19,47
238:01:23:53.500,-17,34.5,-22,46,-7,44,-18,46
238:01:23:54.000,-16,36.6,-21,45,-7,44,-18,46
238:01:23:54.500,-15,36.2,-21,45,-7,44,-19,46
238:01:23:55.000,-16,37.1,-21,45,-7,44,-19,46
238:01:23:55.500,-15,37.7,-21,45,-7,44,-19,46
238:01:23:56.000,-16,36.9,-21,45,-6,44,-19,46
238:01:23:56.500,-17,36.9,-21,45,-7,44,-19,46
238:01:23:57.000,-19,35.5,-21,45,-7,43,-19,46
238:01:23:57.500,-19,35.5,-21,45,-7,43,-19,46
238:01:23:58.000,-19,35.6,-22,45,-7,43,-19,45
238:01:23:58.500,-18,35.1,-22,44,-7,43,-18,45
238:01:23:59.000,-18,34.8,-22,44,-7,43,-18,45
238:01:23:59.500,-17,35.8,-23,44,-7,43,-17,44
238:01:24:00.000,-16,36.7,-22,44,-7,43,-17,44
238:01:24:00.500,-17,36,-22,44,-7,43,-17,44
238:01:24:01.000,-15,37.1,-21,43,-7,43,-17,43
238:01:24:01.500,-14,37,-21,43,-7,43,-17,43
238:01:24:02.000,-14,36.1,-21,44,-6,43,-17,42
238:01:24:02.500,-13,36.8,-21,44,-6,43,-17,42
238:01:24:03.000,-13,37,-20,44,-48,43,-17,42
238:01:24:03.500,-12,36.9,-20,44,-119,43,-16,43
238:01:24:04.000,-14,36.8,-19,43,-173,43,-16,43
238:01:24:04.500,-14,37.4,-19,43,165,43,-15,43
238:01:24:05.000,-13,38,-19,43,171,43,-15,42
238:01:24:05.500,-11,37,-19,43,-147,43,-15,40
238:01:24:06.000,-12,36.5,-18,43,165,43,-15,41
238:01:24:06.500,-12,37.4,-18,43,145,43,-14,41
238:01:24:07.000,-13,37.2,-18,43,113,43,-14,41
238:01:24:07.500,-14,37.4,-18,43,88,43,-13,41
238:01:24:08.000,-13,37.2,-18,43,111,43,-14,42
238:01:24:08.500,-11,37,-18,43,167,43,-14,42
238:01:24:09.000,-13,36.5,-18,43,-170,43,-14,42
238:01:24:09.500,-13,35.9,-18,43,-133,43,-15,43
238:01:24:10.000,-12,34.8,-18,43,176,43,-14,43
238:01:24:10.500,-11,34.5,-18,44,137,43,-14,43
238:01:24:11.000,-12,35,-17,44,142,43,-14,43
238:01:24:11.500,-11,36.7,-17,44,-169,43,-14,43
238:01:24:12.000,-14,37.5,-17,43,-174,42,-14,43
238:01:24:12.500,-13,38,-18,43,144,42,-14,43
238:01:24:13.000,-13,36.8,-18,44,174,42,-14,43
238:01:24:13.500,-12,36.6,-18,44,-164,42,-14,43
238:01:24:14.000,-12,36.5,-18,44,152,43,-14,43
238:01:24:14.500,-11,37.3,-18,44,118,43,-14,43
238:01:24:15.000,-11,38,-18,44,92,43,-14,43
238:01:24:15.500,-11,38.9,-18,44,81,43,-14,43
238:01:24:16.000,-11,39.1,-17,44,63,43,-13,41
238:01:24:16.500,-12,39.3,-17,44,49,44,-11,40
238:01:24:17.000,-13,39.2,-17,44,81,44,-11,40
238:01:24:17.500,-14,39,-17,44,144,44,-12,41
238:01:24:18.000,-13,38.5,-17,44,169,45,-13,41
238:01:24:18.500,-16,38,-17,45,-149,45,-13,42
238:01:24:19.000,-15,38,-17,45,-116,45,-14,42
238:01:24:19.500,-13,38.2,-18,45,-91,44,-14,43
238:01:24:20.000,-14,38.2,-18,45,-80,44,-13,43
238:01:24:20.500,-13,38.6,-18,45,-63,44,-13,44
238:01:24:21.000,-13,39,-18,45,-130,45,-13,44
238:01:24:21.500,-11,39.9,-19,46,178,45,-14,44
238:01:24:22.000,-11,39.9,-18,46,138,45,-14,44
238:01:24:22.500,-11,40.1,-18,46,121,46,-15,44
238:01:24:23.000,-11,40.3,-17,46,94,46,-14,44
238:01:24:23.500,-11,40.6,-17,46,73,46,-14,44
238:01:24:24.000,-12,39.9,-17,47,119,47,-14,44
238:01:24:24.500,-13,41.3,-17,47,148,47,-14,45
238:01:24:25.000,-15,40.7,-17,47,175,47,-14,45
238:01:24:25.500,-15,40.2,-17,47,-144,47,-14,45
238:01:24:26.000,-16,40.3,-17,47,-112,47,-13,44
238:01:24:26.500,-17,39.4,-18,47,-88,47,-12,42
238:01:24:27.000,-17,38.4,-18,47,-78,47,-13,43
238:01:24:27.500,-16,38.4,-19,47,-62,47,-14,43
238:01:24:28.000,-17,37.5,-19,47,-49,47,-14,44
238:01:24:28.500,-16,38.5,-20,47,-39,47,-15,45
238:01:24:29.000,-16,39,-20,47,-35,46,-14,45
238:01:24:29.500,-15,39.7,-20,47,-29,46,-14,45
238:01:24:30.000,-14,39.3,-20,47,-23,46,-14,46
238:01:24:30.500,-14,39.4,-20,47,-19,46,-14,46
238:01:24:31.000,-15,38.6,-19,47,-16,46,-15,46
238:01:24:31.500,-16,38.7,-20,47,-14,46,-15,46
238:01:24:32.000,-17,38.9,-19,47,-12,46,-16,46
238:01:24:32.500,-14,38.9,-20,47,-12,46,-16,47
238:01:24:33.000,-14,39.1,-21,47,-10,46,-16,47
238:01:24:33.500,-15,39.5,-21,47,-10,46,-17,48
238:01:24:34.000,-14,39.8,-20,47,-9,46,-17,48
238:01:24:34.500,-13,40.2,-20,47,-8,46,-17,47
238:01:24:35.000,-13,39.8,-19,47,-7,46,-17,47
238:01:24:35.500,-13,39.3,-19,47,-6,46,-17,47
238:01:24:36.000,-14,39.3,-18,47,-6,46,-17,47
238:01:24:36.500,-16,39,-18,47,-6,46,-17,47
238:01:24:37.000,-18,38.1,-18,46,-6,46,-17,47
238:01:24:37.500,-19,38.5,-19,46,-6,45,-16,46
238:01:24:38.000,-19,38.3,-20,47,-6,45,-16,47
238:01:24:38.500,-18,37,-20,47,-7,45,-17,47
238:01:24:39.000,-20,38.5,-21,47,-7,45,-17,47
238:01:24:39.500,-21,38.5,-22,47,-7,45,-17,47
238:01:24:40.000,-19,39,-22,46,-8,45,-17,47
238:01:24:40.500,-18,40.5,-22,47,-8,45,-18,46
238:01:24:41.000,-20,39.9,-22,47,-8,45,-18,46
238:01:24:41.500,-21,40.7,-23,47,-8,45,-17,45
238:01:24:42.000,-22,41.1,-23,48,-8,46,-18,46
238:01:24:42.500,-23,40,-24,48,-9,46,-18,46
238:01:24:43.000,-24,38.6,-24,49,-9,46,-19,46
238:01:24:43.500,-24,39.1,-25,49,-10,46,-19,47
238:01:24:44.000,-28,38.3,-25,49,-11,46,-20,47
238:01:24:44.500,-28,37.9,-26,49,-12,45,-21,47
238:01:24:45.000,-29,37.1,-25,49,-12,45,-20,48
238:01:24:45.500,-29,37.1,-27,49,-12,44,-20,48
238:01:24:46.000,-32,35.6,-27,49,-13,43,-21,48
238:01:24:46.500,-27,38.3,-28,48,-14,42,-22,48
238:01:24:47.000,-24,38.3,-28,48,-14,42,-22,48
238:01:24:47.500,-24,38.7,-28,48,-14,42,-22,49
238:01:24:48.000,-21,39,-27,48,-13,42,-23,49
238:01:24:48.500,-20,39.2,-27,48,-13,42,-23,48
238:01:24:49.000,-20,38.6,-26,48,-12,43,-24,48
238:01:24:49.500,-21,37.8,-26,48,-12,43,-25,47
238:01:24:50.000,-22,37.5,-25,47,-12,43,-24,47
238:01:24:50.500,-22,38.4,-25,47,-12,43,-24,47
238:01:24:51.000,-22,37.7,-25,47,-11,44,-23,47
238:01:24:51.500,-22,39.1,-26,48,-11,44,-22,47
238:01:24:52.000,-26,39.2,-26,48,-12,44,-22,47
238:01:24:52.500,-29,38.3,-26,48,-13,44,-22,47
238:01:24:53.000,-29,36.9,-27,49,-13,44,-23,47
238:01:24:53.500,-30,37.1,-28,48,-14,43,-23,47
238:01:24:54.000,-30,36.9,-28,48,-14,43,-24,47
238:01:24:54.500,-31,36.3,-29,48,-15,43,-24,48
238:01:24:55.000,-32,37.1,-30,48,-15,42,-24,48
238:01:24:55.500,-33,37.2,-30,48,-16,42,-25,49
238:01:24:56.000,-32,36.7,-31,47,-16,42,-25,48
238:01:24:56.500,-30,35.7,-31,47,-16,41,-25,48
238:01:24:57.000,-29,35.7,-31,47,-16,41,-25,48
238:01:24:57.500,-29,36.1,-31,47,-16,40,-25,47
238:01:24:58.000,-30,35.3,-31,47,-16,40,-25,47
238:01:24:58.500,-28,35.2,-31,47,-16,40,-25,47
238:01:24:59.000,-27,34.8,-31,46,-15,40,-25,47
238:01:24:59.500,-27,35.2,-31,46,-15,40,-25,47
238:01:25:00.000,-27,35.9,-31,46,-15,41,-25,46
238:01:25:00.500,-26,35.5,-31,46,-15,41,-25,46
238:01:25:01.000,-28,35.3,-31,46,-15,41,-25,46
238:01:25:01.500,-28,35.2,-31,45,-15,41,-25,46
238:01:25:02.000,-29,35.4,-30,45,-15,41,-25,46
238:01:25:02.500,-30,34.7,-30,45,-15,40,-25,45
238:01:25:03.000,-30,35.3,-30,45,-15,40,-25,45
238:01:25:03.500,-30,34.8,-30,45,-15,40,-25,45
238:01:25:04.000,-30,34.2,-30,45,-15,39,-25,45
238:01:25:04.500,-29,34.1,-30,45,-16,39,-26,45
238:01:25:05.000,-29,33.8,-30,45,-15,39,-26,45
238:01:25:05.500,-29,33.8,-30,45,-16,39,-27,46
238:01:25:06.000,-31,34.6,-30,45,-16,39,-27,46
238:01:25:06.500,-31,34.7,-30,45,-17,39,-27,45
238:01:25:07.000,-30,34.2,-31,44,-17,38,-27,45
238:01:25:07.500,-32,33.5,-31,44,-17,38,-27,45
238:01:25:08.000,-33,32.8,-31,44,-18,37,-27,44
238:01:25:08.500,-32,33.5,-31,44,-19,37,-27,44
238:01:25:09.000,-32,33.6,-31,44,-20,36,-27,44
238:01:25:09.500,-31,33.5,-31,44,-20,36,-28,44
238:01:25:10.000,-33,32.9,-31,43,-20,36,-28,43
238:01:25:10.500,-31,31.8,-32,43,-20,36,-28,43
238:01:25:11.000,-32,32.8,-31,43,-20,35,-28,43
238:01:25:11.500,-28,33,-31,43,-20,35,-28,42
238:01:25:12.000,-24,33.3,-31,43,-19,35,-28,42
238:01:25:12.500,-25,34,-30,42,-18,36,-28,42
238:01:25:13.000,-25,34,-30,42,-17,36,-29,42
238:01:25:13.500,-22,34.4,-29,43,-16,36,-29,41
238:01:25:14.000,-24,34.6,-29,43,-16,36,-30,41
238:01:25:14.500,-29,33.6,-29,43,-15,36,-30,41
238:01:25:15.000,-30,34.5,-28,43,-16,36,-29,42
238:01:25:15.500,-26,34,-29,44,-16,36,-29,42
238:01:25:16.000,-29,33.7,-29,44,-17,36,-29,42
238:01:25:16.500,-29,33.5,-29,44,-17,37,-29,42
238:01:25:17.000,-29,33.4,-30,44,-17,37,-29,42
238:01:25:17.500,-29,33,-30,43,-17,37,-29,42
238:01:25:18.000,-28,32.1,-30,43,-17,37,-28,42
238:01:25:18.500,-28,33.8,-30,43,-17,38,-28,42
238:01:25:19.000,-30,33.7,-30,43,-17,38,-28,42
238:01:25:19.500,-32,33.3,-31,43,-17,38,-27,42
238:01:25:20.000,-32,32,-31,43,-17,38,-27,42
238:01:25:20.500,-29,33,-31,43,-17,38,-27,42
238:01:25:21.000,-30,34.2,-31,43,-17,37,-26,42
238:01:25:21.500,-30,35.3,-31,42,-18,37,-26,43
238:01:25:22.000,-32,35.5,-31,43,-17,37,-26,43
238:01:25:22.500,-31,35.7,-31,43,-18,37,-26,44
238:01:25:23.000,-32,34.7,-31,43,-18,37,-26,43
238:01:25:23.500,-33,33.8,-31,43,-18,37,-25,43
238:01:25:24.000,-29,34,-31,43,-18,37,-25,43
238:01:25:24.500,-27,33.9,-32,43,-18,37,-25,42
238:01:25:25.000,-28,34.6,-32,43,-18,37,-26,42
238:01:25:25.500,-28,34.5,-32,43,-17,37,-27,42
238:01:25:26.000,-27,34.1,-31,44,-17,37,-27,42
238:01:25:26.500,-28,33.8,-31,44,-17,37,-27,43
238:01:25:27.000,-26,34.3,-31,44,-17,37,-27,43
238:01:25:27.500,-28,34.6,-30,44,-17,37,-27,42
238:01:25:28.000,-29,34.1,-30,44,-17,37,-27,42
238:01:25:28.500,-30,34.2,-30,44,-17,37,-27,42
238:01:25:29.000,-30,33.4,-30,44,-17,37,-28,42
238:01:25:29.500,-31,34.1,-30,44,-17,37,-28,42
238:01:25:30.000,-29,34,-30,44,-17,37,-28,42
238:01:25:30.500,-28,33.2,-31,44,-17,37,-28,42
238:01:25:31.000,-28,33.2,-30,44,-16,37,-27,42
238:01:25:31.500,-29,33.7,-30,43,-16,37,-27,42
238:01:25:32.000,-27,33.9,-30,44,-16,37,-26,41
238:01:25:32.500,-22,33.8,-30,44,-16,37,-26,41
238:01:25:33.000,-23,33.8,-29,44,-15,37,-26,41
238:01:25:33.500,-23,33.2,-28,43,-14,37,-26,41
238:01:25:34.000,-24,33.1,-27,43,-14,37,-26,41
238:01:25:34.500,-24,33.6,-27,43,-14,38,-26,41
238:01:25:35.000,-26,35,-27,43,-14,38,-26,42
238:01:25:35.500,-23,34.7,-27,43,-14,38,-26,42
238:01:25:36.000,-24,35,-27,43,-14,39,-26,42
238:01:25:36.500,-22,35.7,-27,43,-14,39,-26,42
238:01:25:37.000,-22,35.5,-27,43,-13,39,-25,42
238:01:25:37.500,-22,35.9,-26,44,-13,40,-25,42
238:01:25:38.000,-21,34.6,-26,44,-12,40,-25,42
238:01:25:38.500,-19,35,-26,44,-12,41,-25,42
238:01:25:39.000,-20,35.2,-26,44,-11,41,-24,42
238:01:25:39.500,-20,34.8,-25,44,-11,41,-22,43
238:01:25:40.000,-20,34.8,-25,44,-11,41,-22,43
238:01:25:40.500,-20,35.6,-25,43,-10,41,-22,44
238:01:25:41.000,-20,34.3,-25,43,-10,40,-23,44
238:01:25:41.500,-20,33.5,-25,43,-11,40,-23,44
238:01:25:42.000,-20,32.8,-24,43,-10,40,-23,44
238:01:25:42.500,-20,33.2,-25,43,-10,40,-22,44
238:01:25:43.000,-18,33.3,-23,43,-9,40,-23,44
238:01:25:43.500,-15,34.3,-23,43,-9,41,-22,44
238:01:25:44.000,-14,34.1,-22,43,-8,41,-22,44
238:01:25:44.500,-12,35.1,-21,42,-7,41,-21,44
238:01:25:45.000,-13,35.7,-20,42,-68,41,-21,44
238:01:25:45.500,-12,35,-20,42,-103,40,-19,44
238:01:25:46.000,-11,35.3,-19,42,-161,41,-19,43
238:01:25:46.500,-12,36.5,-19,42,154,41,-38,43
238:01:25:47.000,-14,36.4,-18,42,162,41,-32,42
238:01:25:47.500,-15,37.5,-18,42,-176,41,-28,41
238:01:25:48.000,-18,40.1,-18,42,-176,41,-24,40
238:01:25:48.500,-21,40.1,-19,43,-137,41,-21,39
238:01:25:49.000,-20,39.3,-20,44,-108,42,-79,36
238:01:25:49.500,-20,40.3,-21,45,-85,43,-141,33
238:01:25:50.000,-19,40.5,-22,46,-76,44,-129,32
238:01:25:50.500,-20,39.5,-22,46,-61,45,-101,32
238:01:25:51.000,-20,39.9,-22,47,-49,45,-82,34
238:01:25:51.500,-20,40.3,-23,47,-40,46,-67,36
238:01:25:52.000,-19,38.2,-23,48,-33,46,-57,39
238:01:25:52.500,-20,38.8,-24,49,-30,47,-49,41
238:01:25:53.000,-20,39.9,-24,49,-25,47,-43,43
238:01:25:53.500,-23,41,-24,49,-22,47,-37,45
238:01:25:54.000,-24,40,-24,50,-20,47,-34,45
238:01:25:54.500,-24,39.7,-25,50,-19,47,-30,46
238:01:25:55.000,-24,39.3,-25,50,-17,47,-28,47
